wall_time,repeat_idx,direction,flexiv_x,flexiv_y,flexiv_z,flexiv_rw,flexiv_rx,flexiv_ry,flexiv_rz,slam_host_ts,slam_edge_ts,slam_confidence,slam_x,slam_y,slam_z,slam_roll,slam_pitch,slam_yaw,slam_qw,slam_qx,slam_qy,slam_qz
1766047041.0137463,0,+X,0.5501955151557922,0.00013599716476164758,0.35004475712776184,-0.00014106952585279942,1.2267589227121789e-05,1.0,-1.7031463357852772e-05,2062.172157,1358188246,0.4,0.0002020803076447919,0.0003344574652146548,0.00045132150989957154,0.007671326864510775,0.006972217466682196,-2.92822003364563,0.0030578223522752523,-0.004185034427791834,0.9943024516105652,-0.1064693033695221
1766047041.06396,0,+X,0.5501915216445923,0.00014315951557364315,0.3500533401966095,-0.00013992264575790614,5.006603259971598e-06,1.0,-2.2771246221964248e-05,2062.222152,1358238240,0.35,0.0008028149604797363,6.06417452218011e-05,0.0009940150193870068,0.007860367186367512,0.007022636942565441,-2.9282233715057373,0.003072829218581319,-0.004281694535166025,0.9943022727966309,-0.10646722465753555
1766047041.1141753,0,+X,0.550193190574646,0.00014983114670030773,0.35005417466163635,-0.00014517329691443592,1.332088686467614e-05,1.0,-3.2589603506494313e-05,2062.272163,1358288266,0.36,0.0008673213887959719,0.0001450615527573973,0.0010231707710772753,0.008110906928777695,0.007180966902524233,-2.927994966506958,0.0031376986298710108,-0.004415037110447884,0.9942893981933594,-0.10657985508441925
1766047041.1644354,0,+X,0.5501998662948608,0.00015415843517985195,0.3500542938709259,-0.0001479449128964916,1.1371259461157024e-05,1.0,-4.1907751437975094e-05,2062.322162,1358338265,0.34,0.0005159085267223418,0.00037992282886989415,0.00041791805415414274,0.007977128960192204,0.007284593768417835,-2.9275338649749756,0.0031953430734574795,-0.004354789387434721,0.9942648410797119,-0.10680915415287018
1766047041.214705,0,+X,0.5502048134803772,0.0001559690135763958,0.35004931688308716,-0.00015700867515988648,3.328368848087848e-06,1.0,-4.5342385419644415e-05,2062.372186,1358388289,0.37,-0.0002177412243327126,0.0006195785827003419,-0.0003510628012008965,0.007441897410899401,0.00733443908393383,-2.926452875137329,0.0032465027179569006,-0.004093126393854618,0.9942078590393066,-0.10734748095273972
1766047041.2648947,0,+X,0.5502128005027771,0.00015088074724189937,0.35004469752311707,-0.00016046514792833477,1.0323669812351e-05,1.0,-4.1032355511561036e-05,2062.424166,1358440268,0.44,-0.000880780047737062,0.0006431277724914253,-0.0009621322969906032,0.006277890410274267,0.00732849258929491,-2.9254157543182373,0.00330421538092196,-0.0035158898681402206,0.9941537976264954,-0.10786546766757965
1766047041.3151007,0,+X,0.5502142906188965,0.0001486032415414229,0.3500498831272125,-0.00016201440303120762,1.5019329111964907e-05,1.0,-4.343007822171785e-05,2062.474205,1358490312,0.37,-0.000853214820381254,0.0005981576978228986,-0.0010230637853965163,0.0048150066286325455,0.007248994894325733,-2.9242072105407715,0.0033419288229197264,-0.0027864575386047363,0.9940903186798096,-0.10846918076276779
1766047041.3653877,0,+X,0.5502170920372009,0.00015194941079244018,0.3500520884990692,-0.00016165176930371672,1.3430870239972137e-05,1.0,-3.5891291190637276e-05,2062.524198,1358540305,0.4,3.7600584619212896e-05,0.0003732673649210483,-1.1642679965007119e-05,0.003509680274873972,0.007092790212482214,-2.924448013305664,0.0033353487960994244,-0.0021287784911692142,0.9941046833992004,-0.10835214704275131
1766047041.4156697,0,+X,0.550216019153595,0.00015026949404273182,0.35005202889442444,-0.00016897867317311466,1.3540212421503384e-05,1.0,-3.61578022420872e-05,2062.574181,1358590288,0.46,0.001270732725970447,3.447230483288877e-05,0.0013149653095752,0.004605417139828205,0.00707318726927042,-2.9251458644866943,0.003267167368903756,-0.0026712140534073114,0.9941415786743164,-0.10800323635339737
1766047041.4659388,0,+X,0.5502142906188965,0.00014955106598790735,0.3500557541847229,-0.0001713226520223543,1.6463040083181113e-05,1.0,-4.245925447321497e-05,2062.624193,1358640300,0.43,0.002072113798931241,-0.00023236020933836699,0.002355283359065652,0.005963565781712532,0.007050220388919115,-2.925968885421753,0.003183773485943675,-0.003343758173286915,0.9941844344139099,-0.10759158432483673
1766047041.516189,0,+X,0.5502170920372009,0.00015252342564053833,0.3500591516494751,-0.00016780027362983674,1.5512818208662793e-05,1.0,-4.923979940940626e-05,2062.674152,1358690229,0.39,0.0018193945288658142,-0.00043297975207678974,0.002181606600061059,0.006843902170658112,0.007184789516031742,-2.926298141479492,0.003203922649845481,-0.0037880768068134785,0.9942007064819336,-0.10742589086294174
1766047041.566376,0,+X,0.5502176284790039,0.000154563516844064,0.3500577509403229,-0.00016853648412507027,1.4924958122719545e-05,1.0,-4.934771641273983e-05,2062.7241719999997,1358740248,0.35,0.00066106126178056,-0.0003419734421186149,0.0008485740981996059,0.006632473319768906,0.007205347530543804,-2.9263710975646973,0.0032256352715194225,-0.0036839621607214212,0.9942049384117126,-0.10739003866910934
1766047041.616659,0,+X,0.5502191781997681,0.0001547023857710883,0.35005640983581543,-0.00016646916628815234,1.5796338630025275e-05,1.0,-4.81619754282292e-05,2062.774242,1358790319,0.47,-0.0007224372820928693,-3.4351196518400684e-05,-0.0007045190432108939,0.005592585541307926,0.007222022395581007,-2.925765037536621,0.0032888129353523254,-0.0031689247116446495,0.9941736459732056,-0.10769335925579071
1766047041.6669145,0,+X,0.5502177476882935,0.00015471562801394612,0.3500511050224304,-0.00017017179925460368,1.5955602066242136e-05,1.0,-4.298884596209973e-05,2062.826246,1358842323,0.44,-0.0015675048343837261,0.00022742283181287348,-0.0015096336137503386,0.004556509666144848,0.007176023442298174,-2.9249250888824463,0.003320632968097925,-0.0026528234593570232,0.9941295385360718,-0.1081128939986229
1766047041.7171652,0,+X,0.5502176284790039,0.00014725384244229645,0.3500501811504364,-0.00017511268379166722,1.9956289179390296e-05,1.0,-5.23059607075993e-05,2062.876173,1358892263,0.45,-0.0010674413060769439,0.00020418150234036148,-0.0010085378307849169,0.0037935380823910236,0.007035848218947649,-2.924717664718628,0.0032919710502028465,-0.00226634182035923,0.9941191673278809,-0.10821765661239624
1766047041.7674098,0,+X,0.5502191781997681,0.00015188321413006634,0.3500549793243408,-0.00017311700503341854,1.5879602869972587e-05,1.0,-5.391576269175857e-05,2062.926249,1358942339,0.45,2.070003392873332e-05,0.00015308211732190102,0.00011859617370646447,0.004031590186059475,0.0070294784381985664,-2.92531681060791,0.003276636591181159,-0.002383341547101736,0.9941514134407043,-0.10791938006877899
1766047041.8176804,0,+X,0.5502181053161621,0.00015388855536002666,0.35005509853363037,-0.00017779588233679533,1.8536291463533416e-05,1.0,-5.31927180418279e-05,2062.976155,1358992244,0.38,0.0012247010599821806,0.00013022458006162196,0.0014422655804082751,0.004892502911388874,0.007048866245895624,-2.926069498062134,0.0032408712431788445,-0.0028111059218645096,0.9941911101341248,-0.10754354298114777
1766047041.8679469,0,+X,0.5502228140830994,0.00015162030467763543,0.35005325078964233,-0.00017621208098717034,2.0912999389111064e-05,1.0,-5.0852140702772886e-05,2063.026333,1359042422,0.44,0.0016013855347409844,2.3406115360558033e-05,0.0020015230402350426,0.005982294213026762,0.006988870445638895,-2.9267020225524902,0.003153496887534857,-0.0033486117608845234,0.9942238926887512,-0.10722716152667999
1766047041.9182239,0,+X,0.5502243041992188,0.00014962600835133344,0.3500506281852722,-0.0001796987053239718,2.4267697881441563e-05,1.0,-5.274042996461503e-05,2063.076191,1359092289,0.39,0.0009028002968989313,-0.0001510853908257559,0.0015001785941421986,0.006549895741045475,0.007036403752863407,-2.9267613887786865,0.003146796952933073,-0.0036332274321466684,0.9942262172698975,-0.10719652473926544
1766047041.9684803,0,+X,0.5502229332923889,0.00015027752669993788,0.3500515818595886,-0.00018293298489879817,2.2834547053207643e-05,1.0,-5.479116225615144e-05,2063.126217,1359142315,0.43,-0.00033613640698604286,-0.00027425444568507373,0.00029357161838561296,0.005518898367881775,0.006925664376467466,-2.9264791011810303,0.003146578324958682,-0.003115214640274644,0.9942126274108887,-0.10733896493911743
1766047042.0187142,0,+X,0.5502228140830994,0.00015544412599410862,0.350053071975708,-0.00018249369168188423,2.2339798306347802e-05,1.0,-5.0385431677568704e-05,2063.176187,1359192285,0.4,-0.0012241000076755881,-0.00023827148834243417,-0.0006688959547318518,0.0027695109602063894,0.006617277394980192,-2.9259390830993652,0.003140390384942293,-0.001732773263938725,0.9941864013671875,-0.1076127216219902
1766047042.0689633,0,+X,0.5502219200134277,0.0001544267579447478,0.35005003213882446,-0.0001834206050261855,1.7846756236394867e-05,1.0,-5.0955739425262436e-05,2063.228186,1359244283,0.4,-0.0012871752260252833,-0.00013392340042628348,-0.0006502476171590388,0.0023204670287668705,0.006610049866139889,-2.9255146980285645,0.003160640597343445,-0.0015098386211320758,0.9941637516021729,-0.10782445967197418
1766047042.1191654,0,+X,0.5502229332923889,0.0001526940322946757,0.35004913806915283,-0.00017732419655658305,2.008388219110202e-05,1.0,-4.9756239604903385e-05,2063.278176,1359294282,0.4,-0.0003180362400598824,-0.00017159685376100242,0.00015775105566717684,0.0030902656726539135,0.006681252270936966,-2.925607442855835,0.003154617501422763,-0.0018961832392960787,0.9941682815551758,-0.10777691006660461
1766047042.1693425,0,+X,0.5502184629440308,0.00015121792966965586,0.3500521779060364,-0.00017828989075496793,1.9683977370732464e-05,1.0,-5.576340845436789e-05,2063.328184,1359344291,0.44,0.000923215295188129,-0.00019441239419393241,0.0013002159539610147,0.0035338224843144417,0.0067375716753304005,-2.926481246948242,0.0031596338376402855,-0.00211832276545465,0.9942148923873901,-0.1073417216539383
1766047042.219493,0,+X,0.5502192974090576,0.00015356966468971223,0.35005509853363037,-0.000176604138687253,1.9357437849976122e-05,1.0,-6.154226866783574e-05,2063.378169,1359394276,0.38,0.001629688311368227,-0.00022042436467017978,0.0020022138487547636,0.00430351123213768,0.006754086818546057,-2.9272232055664062,0.003127456409856677,-0.00250066677108407,0.9942539930343628,-0.10697158426046371
1766047042.2696218,0,+X,0.5502214431762695,0.0001567694853292778,0.3500537574291229,-0.00017461449897382408,2.432930705253966e-05,1.0,-5.4338615882443264e-05,2063.428171,1359444278,0.4,0.0012126700021326542,-0.00012947345385327935,0.0016989881405606866,0.004663662984967232,0.006651185918599367,-2.9275879859924316,0.0030575240962207317,-0.0026736457366496325,0.9942733645439148,-0.10678962618112564
1766047042.3197603,0,+X,0.5502217411994934,0.00015499569417443126,0.3500509262084961,-0.00017617567209526896,1.9952742150053382e-05,1.0,-5.50963704881724e-05,2063.478172,1359494290,0.41,0.00011723602074198425,0.00011059881944674999,0.0007450755801983178,0.004163042642176151,0.0065609305165708065,-2.927198886871338,0.0030389181338250637,-0.0024205415975302458,0.9942531585693359,-0.10698406398296356
1766047042.369904,0,+X,0.5502216815948486,0.00015308827278204262,0.3500506281852722,-0.00017784564988687634,2.1522366296267137e-05,1.0,-5.5599699408048764e-05,2063.528171,1359544289,0.35,-0.0008356198668479919,0.00030463418806903064,-0.00029619524138979614,0.002887166105210781,0.006503355223685503,-2.9265151023864746,0.0030779431108385324,-0.0017842426896095276,0.9942175149917603,-0.10732629895210266
1766047042.4200451,0,+X,0.5502234697341919,0.00015141715994104743,0.3500508666038513,-0.0001756587444106117,2.7624224458122626e-05,1.0,-5.80954656470567e-05,2063.578161,1359594279,0.43,-0.0010510394349694252,0.0003108881355728954,-0.0008039858075790107,0.001987575553357601,0.006498892325907946,-2.925844430923462,0.003123554866760969,-0.0013378566363826394,0.9941818118095398,-0.1076611652970314
1766047042.470192,0,+X,0.5502222776412964,0.00015487040218431503,0.3500516712665558,-0.00017681247845757753,2.2690166588290595e-05,1.0,-5.7900706451619044e-05,2063.6281599999998,1359644277,0.45,-0.0005664220661856234,9.293283801525831e-05,-0.0002575880498625338,0.0019529586425051093,0.006543815601617098,-2.9256181716918945,0.0031475999858230352,-0.0013234232319518924,0.9941695928573608,-0.10777367651462555
1766047044.6779869,0,-X,0.3509325683116913,0.0007511305157095194,0.35029828548431396,-0.0010888163233175874,-4.6678547960254946e-07,0.9999992251396179,-0.0005844246479682624,2065.836215,1361852362,0.49,-0.0006169268162921071,0.0006050463998690248,9.610713459551334e-05,0.0017471988685429096,0.0063786995597183704,-2.9259591102600098,0.003076818073168397,-0.001211720984429121,0.9941882491111755,-0.10760461539030075
1766047044.7281575,0,-X,0.35006582736968994,0.00013361009769141674,0.35015833377838135,-5.041355689172633e-05,2.7482192308525555e-06,1.0,-9.523662447463721e-05,2065.886305,1361902453,0.42,-1.043090264829516e-06,0.00019212900951970369,0.0006429262575693429,0.0021721613593399525,0.006398358847945929,-2.9261996746063232,0.003063896670937538,-0.0014236564747989178,0.9942010641098022,-0.10748434066772461
1766047044.7782953,0,-X,0.3496100604534149,-9.135407162830234e-05,0.3501095771789551,0.00033655198058113456,-1.7186843251693062e-05,0.9999999403953552,0.00010892151476582512,2065.936191,1361952339,0.4,0.000612341973464936,-0.00019484301446937025,0.0011310337577015162,0.00275778048671782,0.006459493655711412,-2.926582098007202,0.003063140669837594,-0.0017174675595015287,0.9942212104797363,-0.10729320347309113
1766047044.8284295,0,-X,0.34950995445251465,-0.00012193977454444394,0.3501272201538086,0.00045483934809453785,3.7410029563034186e-06,0.9999998807907104,0.00014435943739954382,2065.986296,1362002445,0.43,0.000866132671944797,-0.0003580544434953481,0.0011560722487047315,0.003223173087462783,0.006541221868246794,-2.927084445953369,0.0030792902689427137,-0.0019524297676980495,0.9942477345466614,-0.1070425808429718
1766047044.8785605,0,-X,0.34954148530960083,-8.69339273776859e-05,0.35014668107032776,0.0003898326540365815,2.098665163430269e-06,0.9999999403953552,0.00012517609866335988,2066.036323,1362052471,0.45,0.0005059802788309753,-7.2850139986258e-05,0.0007528499118052423,0.003151611192151904,0.006524480413645506,-2.9271535873413086,0.0030748643912374973,-0.0019158523064106703,0.994251549243927,-0.10700834542512894
1766047044.928732,0,-X,0.3496560752391815,-1.5726023775641806e-05,0.3501608371734619,0.0002864636480808258,1.7701620890875347e-05,0.9999999403953552,6.626064714509994e-05,2066.086331,1362102480,0.43,-0.00017192251107189804,0.00038839675835333765,9.158236935036257e-05,0.0025817821733653545,0.00651889480650425,-2.92681884765625,0.003102305345237255,-0.0016327964840456843,0.9942339062690735,-0.10717574506998062
1766047044.9788604,0,-X,0.34978362917900085,3.472388198133558e-05,0.35017454624176025,0.0001609619939699769,2.948494511656463e-05,1.0,1.3896566088078544e-05,2066.138212,1362154366,0.39,-0.0006529060192406178,0.0005759625928476453,-0.00041057844646275043,0.0020821536891162395,0.006480173207819462,-2.9263925552368164,0.0031095375306904316,-0.0013830107636749744,0.9942113161087036,-0.10738859325647354
1766047045.0289938,0,-X,0.34989455342292786,9.112348925555125e-05,0.350173681974411,5.963040894130245e-05,2.8623499019886367e-05,1.0,-1.4806122635491192e-05,2066.188268,1362204422,0.42,-0.000554025755263865,0.00036125871702097356,-0.00011679660383379087,0.001964024268090725,0.006522877607494593,-2.9261295795440674,0.003136934945359826,-0.0013269935734570026,0.9941971302032471,-0.10751950740814209
1766047045.079131,0,-X,0.3499704599380493,0.0001236615498783067,0.35016676783561707,1.7659467630437575e-06,3.974991705035791e-05,1.0,-4.639724284061231e-05,2066.238231,1362254385,0.47,7.58086025598459e-05,-4.667858229367994e-05,0.0004680005367845297,0.002226597163826227,0.006628983188420534,-2.9262146949768066,0.0031756253447383642,-0.0014630870427936316,0.9942014813423157,-0.10747665911912918
1766047045.12926,0,-X,0.34999796748161316,0.00014014760381542146,0.35016557574272156,-3.4786597097991034e-05,4.572827310767025e-05,1.0,-6.290400051511824e-05,2066.288324,1362304479,0.4,0.0006766078877262771,-0.000364996783901006,0.000986299361102283,0.0027778653893619776,0.0066750007681548595,-2.926588296890259,0.0031691992189735174,-0.001739003579132259,0.9942212104797363,-0.10728998482227325
1766047045.17939,0,-X,0.3500055968761444,0.00014167209155857563,0.35017016530036926,-2.8387521524564363e-05,4.9071095418184996e-05,1.0,-6.316135841188952e-05,2066.33833,1362354490,0.46,0.000905738037545234,-0.0005090909544378519,0.0011347290128469467,0.003162984736263752,0.006721259094774723,-2.926802635192871,0.0031717403326183558,-0.001932591781951487,0.9942324161529541,-0.10718268901109695
1766047045.2296112,0,-X,0.3499903976917267,0.00012252249871380627,0.35017475485801697,-2.5713919967529364e-05,5.537067409022711e-05,1.0,-4.5984474127180874e-05,2066.3883,1362404460,0.42,0.000658474222291261,-0.000427749240770936,0.0009183302172459662,0.003132739569991827,0.006660236045718193,-2.926640510559082,0.003142870496958494,-0.0019145410042256117,0.9942238330841064,-0.10726341605186462
1766047045.2797785,0,-X,0.3499717116355896,0.00010599188681226224,0.35018283128738403,-8.602595698903315e-06,5.7838835346046835e-05,1.0,-3.782503699767403e-05,2066.4382069999997,1362454366,0.45,0.0001945560798048973,-0.00021981650206726044,0.0005005106795579195,0.002794432220980525,0.006615072954446077,-2.926447629928589,0.0031383968889713287,-0.001744244946166873,0.9942137598991394,-0.10735989362001419
1766047045.3299239,0,-X,0.3499506115913391,0.00010449335240991786,0.350180447101593,1.638375033508055e-05,5.8127043303102255e-05,1.0,-3.8379246689146385e-05,2066.488301,1362504460,0.49,-0.00018614820146467537,-6.483835022663698e-05,0.00015106664795894176,0.0024394842330366373,0.006610012613236904,-2.9262752532958984,0.0031548014376312494,-0.0015677983174100518,0.9942046403884888,-0.10744623094797134
1766047045.3800662,0,-X,0.34993594884872437,9.502941247774288e-05,0.3501780331134796,3.482494503259659e-05,5.463209890876897e-05,1.0,-3.605025267461315e-05,2066.538211,1362554370,0.4,-0.000309031835058704,4.1319064621347934e-05,0.00013588766159955412,0.002277232939377427,0.006565568502992392,-2.9261131286621094,0.0031413051765412092,-0.0014850099105387926,0.9941960573196411,-0.10752711445093155
1766047045.4302828,0,-X,0.34992343187332153,0.0001003009092528373,0.35017409920692444,4.228929174132645e-05,6.856823893031105e-05,1.0,-3.34263349941466e-05,2066.588189,1362604348,0.43,-0.00012706968118436635,7.714051753282547e-05,0.00046183684025891125,0.002474450506269932,0.006588491145521402,-2.926145076751709,0.0031421214807778597,-0.0015842282446101308,0.99419766664505,-0.10751082748174667
1766047045.4805095,0,-X,0.34992116689682007,0.00010077991464640945,0.35016852617263794,4.8727386456448585e-05,6.56685369904153e-05,1.0,-4.426595114637166e-05,2066.638266,1362654425,0.41,0.0001962716632988304,-5.0388192903483286e-05,0.0008708988898433745,0.0028093860018998384,0.006606607232242823,-2.9263501167297363,0.003133300459012389,-0.0017513766651973128,0.9942085146903992,-0.10740828514099121
1766047045.5306716,0,-X,0.34992387890815735,0.00011686226207530126,0.35016191005706787,4.8567970225121826e-05,5.814906398882158e-05,1.0,-5.941196286585182e-05,2066.688189,1362704348,0.45,0.00037244005943648517,-0.00014725672372151166,0.0009622768848203123,0.002987446030601859,0.006642393302172422,-2.9264214038848877,0.0031415922567248344,-0.0018417008686810732,0.9942122101783752,-0.10737251490354538
1766047045.5808187,0,-X,0.349931538105011,0.00012973065895494074,0.35015538334846497,4.351643656264059e-05,6.251373997656628e-05,1.0,-7.127330172806978e-05,2066.740167,1362756322,0.43,0.0002788160345517099,-0.00025399267906323075,0.0007682896684855223,0.002921878593042493,0.0066418773494660854,-2.926300048828125,0.0031447464134544134,-0.0018092700047418475,0.9942057132720947,-0.10743295401334763
1766047045.6309745,0,-X,0.34994733333587646,0.00013936594768892974,0.3501471281051636,3.245702464482747e-05,6.474023393820971e-05,1.0,-8.845963748171926e-05,2066.790207,1362806362,0.43,2.133180714736227e-05,-0.0003250428708270192,0.0004059678758494556,0.0026708527002483606,0.006618820130825043,-2.9260783195495605,0.0031465834472328424,-0.0016835948918014765,0.994193971157074,-0.10754365473985672
1766047045.6811945,0,-X,0.34996193647384644,0.00014415514306165278,0.35014182329177856,1.8561902834335342e-05,6.865002069389448e-05,1.0,-8.913475176086649e-05,2066.840171,1362856325,0.38,-0.0002011791948461905,-0.00033229164546355605,0.000128319050418213,0.0024299512151628733,0.006594210397452116,-2.925874710083008,0.003147145500406623,-0.0015628408873453736,0.9941831231117249,-0.10764537006616592
1766047045.731345,0,-X,0.34997501969337463,0.00015625134983565658,0.35014259815216064,3.334607754368335e-06,6.232085434021428e-05,1.0,-9.872804366750643e-05,2066.890174,1362906329,0.47,-0.00014855705376248807,-0.0003071048413403332,4.125262057641521e-05,0.002398115349933505,0.006677551660686731,-2.925715446472168,0.003190163988620043,-0.0015517548890784383,0.9941744804382324,-0.10772444307804108
1766047045.7814944,0,-X,0.34999242424964905,0.0001591024047229439,0.3501463830471039,1.9127797656892653e-07,7.276784162968397e-05,1.0,-0.00012101599713787436,2066.940173,1362956325,0.43,6.277728243730962e-05,-0.0003214121679775417,0.00035718557774089277,0.0025259514804929495,0.006685775704681873,-2.925783634185791,0.0031874210108071566,-0.001615634886547923,0.994178056716919,-0.10769031941890717
1766047045.8316205,0,-X,0.3500053882598877,0.00016232178313657641,0.3501482605934143,-1.015060297504533e-05,5.801710358355194e-05,1.0,-0.00012112598778912798,2066.990181,1363006333,0.44,0.0003842846199404448,-0.0002783152449410409,0.0008446035208180547,0.00284105003811419,0.006703824270516634,-2.92594313621521,0.0031795662362128496,-0.0017729852115735412,0.9941864609718323,-0.10761050879955292
1766047045.8817623,0,-X,0.35001251101493835,0.00016729600611142814,0.3501473367214203,-2.4999282686621882e-05,6.408197077689692e-05,1.0,-0.00011805587564595044,2067.040168,1363056320,0.41,0.0004732874222099781,-0.00023198715643957257,0.0011656101560220122,0.0031726392917335033,0.006656676530838013,-2.9261651039123535,0.0031385014299303293,-0.0019349304493516684,0.9941983222961426,-0.10749956965446472
1766047045.9319148,0,-X,0.3500179648399353,0.0001652673672651872,0.3501499593257904,-2.4743321773712523e-05,5.53118261450436e-05,1.0,-0.00012622309441212565,2067.090178,1363106330,0.44,0.0002572489611338824,-0.00022024259669706225,0.0011186283081769943,0.0033245105296373367,0.006670903880149126,-2.926339864730835,0.0031375857070088387,-0.0020109161268919706,0.9942075610160828,-0.1074124351143837
1766047045.9821348,0,-X,0.3500156104564667,0.00015877782425377518,0.3501530885696411,-2.3312579287448898e-05,5.374953616410494e-05,1.0,-0.00011519534018589184,2067.1401769999998,1363156331,0.4,-7.960315997479483e-05,-0.00017240848683286458,0.00074719701660797,0.0031102916691452265,0.006649578921496868,-2.926205635070801,0.0031383633613586426,-0.0019034926081076264,0.9942005276679993,-0.10747959464788437
1766047046.0323303,0,-X,0.3500122129917145,0.00014800489589106292,0.35015684366226196,-1.6821992176119238e-05,6.107412627898157e-05,1.0,-0.0001041193536366336,2067.190178,1363206332,0.43,-0.0004524011164903641,-1.7776121239876375e-05,0.0004688615445047617,0.002812478458508849,0.0066130380146205425,-2.9259769916534424,0.003136004088446498,-0.0017538444371894002,0.9941884279251099,-0.10759377479553223
1766047046.0824814,0,-X,0.3500039875507355,0.00014118544640950859,0.35015779733657837,-1.569250161992386e-05,5.1102408178849146e-05,1.0,-9.848494664765894e-05,2067.24017,1363256325,0.42,-0.0005057037924416363,9.169129771180451e-05,0.0002674186835065484,0.002668366301804781,0.006545001175254583,-2.9258527755737305,0.003109832527115941,-0.0016787402564659715,0.9941819310188293,-0.1076558381319046
