host_timestamp,edge_timestamp,confidence,pos_x,pos_y,pos_z,roll,pitch,yaw,quat_w,quat_x,quat_y,quat_z
948.147388,244127972,0.09,0.00033874408109113574,-0.00047928449930623174,0.00032742629991844296,-0.8009759783744812,1.533814787864685,0.010819685645401478,0.6374750137329102,0.27411699295043945,-0.28418099880218506,0.6616091132164001
948.315309,244295831,0.09,-0.0013704748125746846,-0.0017462183022871614,0.0008026281138882041,-0.8135519623756409,1.5263872146606445,-0.0006548957899212837,0.6349225640296936,0.2732692360877991,-0.2857018709182739,0.6637557744979858
948.331296,244311818,0.1,-0.0013123609824106097,-0.0017768549732863903,0.0010846127988770604,-0.8047309517860413,1.528538703918457,0.003330697538331151,0.6362723112106323,0.2720940411090851,-0.2837485074996948,0.6637839674949646
948.3353139999999,244315835,0.1,-0.0012659147614613175,-0.0017743572825565934,0.0012015880784019828,-0.8084735870361328,1.5298551321029663,-0.002746290061622858,0.6370614767074585,0.2714551091194153,-0.2828772962093353,0.66366046667099
948.339308,244319830,0.1,-0.00127610.1,-0.001398953958414495,-0.0018588592065498233,0.001531355082988739,-0.7759426236152649,1.5351191759109497,0.020180948078632355,0.6399940252304077,0.2694002687931061,-0.27870750427246094,0.663440465927124
948.4033,244383822,0.07,-0.001803640031975969672,-0.0017851163865998387,0.0012696312041953206,-0.806563138961792,1.5307869911193848,-0.002689870772883296,0.6376214623451233,0.27099746465682983,-0.28213411569595337,0.6636260747909546
948.3613029999999,244341824,3926089406,-0.0019593939650803804,0.0015140445902943611,-0.8041767477989197,1.5460398197174072,-0.0071960678324103355,0.6436114311218262,0.270901620388031,-0.2778099775314331,0.659695565700531
948.407292,244387814,0.07,-0.00187580450437963,-0.001898200367577374,0.0014685775386169553,-0.7310991287231445,1.5456773042678833,0.0671459287405014,0.6430826783180237,0.27187275886535645,-0.27766141295433044,0.6598742604255676
948.4332899999999,244413812,0.07,-0.0023928461596369743,-0.0007323138415813446,0.0010162671096622944,-0.053939491510391235,1.5211931467056274,0.7516276240348816,0.633840024471283,0.2830808162689209,-0.27109307050704956,0.6667987704277039
948.4472959999999,244427890,0.07,-0.0023238968569785357,-0.00013352032692637295,0.0007384938071481884,0.06175363436341286,1.5040255784988403,0.8686439990997314,0.6288791298866272,0.2880359888076782,-0.26685965061187744,0.671068012714386
